profit;date;priceOrder;stopLoss;takeProfit;long
-2.286983729029448;Sat Feb 27 2021 01:50:00 GMT+0100 (GMT+01:00);47480.88;46395;49109.7;true
4.944924785300897;Sat Feb 27 2021 10:00:00 GMT+0100 (GMT+01:00);46413.8;47943.884999999995;44118.672500000015;false
-1.4938994538970478;Sun Feb 28 2021 11:25:00 GMT+0100 (GMT+01:00);45346.76;44669.325;46362.912500000006;true
2.245151959219842;Sun Feb 28 2021 14:00:00 GMT+0100 (GMT+01:00);44492.2;45158.145000000004;43493.28249999999;false
1.956420987395198;Sun Feb 28 2021 20:55:00 GMT+0100 (GMT+01:00);44405.32;43826.15;45274.075;true
-1.4593119392791931;Mon Mar 01 2021 07:45:00 GMT+0100 (GMT+01:00);45641.03;46307.075;44641.9625;false
0.5940695487571395;Mon Mar 01 2021 09:05:00 GMT+0100 (GMT+01:00);46562.73;46378.32;46839.34500000001;true
-1.8988343818830666;Mon Mar 01 2021 20:40:00 GMT+0100 (GMT+01:00);48034.6;48946.6975;46666.45374999999;false
1.3059134844594322;Mon Mar 01 2021 23:30:00 GMT+0100 (GMT+01:00);49123.66;48695.985;49765.17250000001;true
-1.2557388188819794;Tue Mar 02 2021 05:15:00 GMT+0100 (GMT+01:00);48740.43;49352.4825;47822.35125000001;false
-0.7555811808305397;Tue Mar 02 2021 10:40:00 GMT+0100 (GMT+01:00);49239.58;48867.535;49797.6475;true
0.5259687257781425;Tue Mar 02 2021 16:15:00 GMT+0100 (GMT+01:00);48625.99;48796.495;48370.23249999999;false
1.8718307129427372;Wed Mar 03 2021 00:30:00 GMT+0100 (GMT+01:00);48139.77;47539.04;49040.86499999999;true
4.453300485292673;Wed Mar 03 2021 16:40:00 GMT+0100 (GMT+01:00);50485;51983.832500000004;48236.751249999994;false
-1.4550583330404128;Fri Mar 05 2021 08:05:00 GMT+0100 (GMT+01:00);47510.81;46819.5;48547.774999999994;true
-1.1175352915208965;Fri Mar 05 2021 09:35:00 GMT+0100 (GMT+01:00);46551.55;47071.78;45771.20500000001;false
1.073398619096449;Fri Mar 05 2021 12:00:00 GMT+0100 (GMT+01:00);47321.19;46982.56;47829.13500000001;true
-1.8770554574655804;Fri Mar 05 2021 17:25:00 GMT+0100 (GMT+01:00);47009;47891.384999999995;45685.42250000001;false
1.524909024564614;Fri Mar 05 2021 19:10:00 GMT+0100 (GMT+01:00);48342.72;47851.265;49079.902500000004;true
-0.7251506075295203;Sat Mar 06 2021 04:30:00 GMT+0100 (GMT+01:00);48535.09;48887.042499999996;48007.16125;false
-0.9191316902264846;Sat Mar 06 2021 08:20:00 GMT+0100 (GMT+01:00);49087.09;48635.915;49763.85249999999;true
1.4611866670773865;Sat Mar 06 2021 10:40:00 GMT+0100 (GMT+01:00);48369.59;48840.77;47662.82;false
1.4639229595848795;Sat Mar 06 2021 18:25:00 GMT+0100 (GMT+01:00);48171.08;47700.955;48876.2675;true
1.1611677990843963;Sun Mar 07 2021 19:50:00 GMT+0100 (GMT+01:00);50514.34;50905.3775;49927.78374999999;false
0.9410414547879017;Mon Mar 08 2021 00:05:00 GMT+0100 (GMT+01:00);50874.22;50555.055;51352.9675;true
-2.231044966914863;Mon Mar 08 2021 04:25:00 GMT+0100 (GMT+01:00);50315.66;51438.225;48631.812500000015;false
1.856683323306621;Mon Mar 08 2021 21:00:00 GMT+0100 (GMT+01:00);51312.87;50677.725;52265.58750000001;true
-0.9407837344304191;Tue Mar 09 2021 13:50:00 GMT+0100 (GMT+01:00);53601.32;54105.5925;52844.911250000005;false
-1.2031501914619969;Tue Mar 09 2021 14:40:00 GMT+0100 (GMT+01:00);54470.34;53814.979999999996;55453.38;true
-0.8576831216111263;Tue Mar 09 2021 18:55:00 GMT+0100 (GMT+01:00);53793.76;54255.14;53101.69;false
-0.38160195454884877;Tue Mar 09 2021 21:25:00 GMT+0100 (GMT+01:00);54416.65;54208.994999999995;54728.132500000014;true
-2.10056519382553;Wed Mar 10 2021 03:05:00 GMT+0100 (GMT+01:00);53578.08;54703.5225;51889.91625;false
2.583214260552538;Wed Mar 10 2021 10:15:00 GMT+0100 (GMT+01:00);54504.48;53565.835;55912.44750000001;true
-1.9844610330562769;Wed Mar 10 2021 22:05:00 GMT+0100 (GMT+01:00);55678.09;56783;54020.72499999999;false
-0.24779027086322136;Wed Mar 10 2021 23:20:00 GMT+0100 (GMT+01:00);56884.8;56743.845;57096.232500000006;true
-0.36956946226334064;Thu Mar 11 2021 00:30:00 GMT+0100 (GMT+01:00);56026.68;56233.7375;55716.09375;false
2.5156774548899676;Thu Mar 11 2021 12:40:00 GMT+0100 (GMT+01:00);55973.69;55034.945;57381.8075;true
-1.365225510196722;Fri Mar 12 2021 01:35:00 GMT+0100 (GMT+01:00);56797.21;57572.62;55634.094999999994;false
2.7018347401591125;Fri Mar 12 2021 16:45:00 GMT+0100 (GMT+01:00);57045.68;56018.16;58586.96;true
-0.5467502049266487;Sun Mar 14 2021 03:25:00 GMT+0100 (GMT+01:00);60899.84;61232.81;60400.384999999995;false
0.16522944904427903;Sun Mar 14 2021 05:15:00 GMT+0100 (GMT+01:00);61292.04;61224.525;61393.3125;true
0.4569760296029495;Sun Mar 14 2021 06:45:00 GMT+0100 (GMT+01:00);60972.29;61158.042499999996;60693.661250000005;false
-0.6199952403735702;Sun Mar 14 2021 19:35:00 GMT+0100 (GMT+01:00);60298.85;59925;60859.625;true
0.6432209769153592;Mon Mar 15 2021 01:35:00 GMT+0100 (GMT+01:00);59780;60036.345;59395.4825;false
-0.7622249687697683;Mon Mar 15 2021 03:00:00 GMT+0100 (GMT+01:00);60318.15;59858.39;61007.79000000001;true
1.7080544606002834;Mon Mar 15 2021 06:35:00 GMT+0100 (GMT+01:00);59408.82;60085.31;58394.08500000001;false
-1.2644099763943724;Mon Mar 15 2021 15:15:00 GMT+0100 (GMT+01:00);57198.22;56475;58283.05;true
-2.057753772058603;Mon Mar 15 2021 18:25:00 GMT+0100 (GMT+01:00);55529.36;56672.0175;53815.37375;false
-0.7623642230093044;Mon Mar 15 2021 21:15:00 GMT+0100 (GMT+01:00);56828.48;56395.240000000005;57478.340000000004;true
-0.919286359659203;Mon Mar 15 2021 23:45:00 GMT+0100 (GMT+01:00);56047.28;56562.515;55274.4275;false
1.652578030969933;Tue Mar 16 2021 07:45:00 GMT+0100 (GMT+01:00);55185.14;54577.155;56097.1175;true
-1.882321105414069;Tue Mar 16 2021 13:40:00 GMT+0100 (GMT+01:00);54821.81;55853.7325;53273.92625;false
-0.6204234870423282;Tue Mar 16 2021 16:55:00 GMT+0100 (GMT+01:00);55844.92;55498.445;56364.63249999999;true
-0.8368812341523868;Tue Mar 16 2021 18:30:00 GMT+0100 (GMT+01:00);55114.75;55575.995;54422.88249999999;false
-1.3391524334591154;Tue Mar 16 2021 21:00:00 GMT+0100 (GMT+01:00);56272.16;55518.59;57402.515000000014;true
2.0032165434656823;Wed Mar 17 2021 05:10:00 GMT+0100 (GMT+01:00);55663.79;56407.167499999996;54548.723750000005;false
1.1463398371167148;Wed Mar 17 2021 17:10:00 GMT+0100 (GMT+01:00);55190.44;54768.66;55823.11;true
-0.28623318003747333;Thu Mar 18 2021 07:15:00 GMT+0100 (GMT+01:00);58710;58878.0475;58457.92875;false
1.412843484760852;Thu Mar 18 2021 16:30:00 GMT+0100 (GMT+01:00);58675.82;58123.155;59504.817500000005;true
-2.5211914337258508;Thu Mar 18 2021 20:15:00 GMT+0100 (GMT+01:00);57792.22;59249.2725;55606.64125;false
-1.3416336103407636;Fri Mar 19 2021 13:15:00 GMT+0100 (GMT+01:00);58985.18;58193.815;60172.22749999999;true
-1.2573902644123585;Fri Mar 19 2021 15:05:00 GMT+0100 (GMT+01:00);57996.91;58726.1575;56903.03875000001;false
0.3548973737772837;Fri Mar 19 2021 16:25:00 GMT+0100 (GMT+01:00);58814.89;58675.735;59023.6225;true
-0.28263426355138166;Fri Mar 19 2021 22:30:00 GMT+0100 (GMT+01:00);58548.28;58713.7575;58300.06375;false
-0.07053364679353763;Sat Mar 20 2021 02:30:00 GMT+0100 (GMT+01:00);58822.99;58781.5;58885.22499999999;true
-0.6904593675979677;Sat Mar 20 2021 06:15:00 GMT+0100 (GMT+01:00);58239.85;58641.9725;57636.666249999995;false
0.5956288343558148;Sat Mar 20 2021 09:05:00 GMT+0100 (GMT+01:00);58680;58446.990000000005;59029.51499999999;true
-0.3568574219493296;Sat Mar 20 2021 18:30:00 GMT+0100 (GMT+01:00);59120.25;59331.225;58803.787500000006;false
-0.19243747508825573;Sat Mar 20 2021 20:40:00 GMT+0100 (GMT+01:00);59359.54;59245.31;59530.88500000001;true
0.8695082047511629;Sat Mar 20 2021 21:10:00 GMT+0100 (GMT+01:00);58797.03;59137.86;58285.784999999996;false
-1.259027607409766;Sun Mar 21 2021 14:50:00 GMT+0100 (GMT+01:00);57106.77;56387.78;58185.25499999999;true
-2.040806833184177;Mon Mar 22 2021 02:15:00 GMT+0100 (GMT+01:00);56430.5;57582.1375;54703.043750000004;false
-0.965260190184923;Mon Mar 22 2021 05:15:00 GMT+0100 (GMT+01:00);57758.52;57201;58594.79999999999;true
1.2805087268819288;Mon Mar 22 2021 13:25:00 GMT+0100 (GMT+01:00);57268.45;57757.33500000001;56535.12249999998;false
1.4195509667515127;Tue Mar 23 2021 10:40:00 GMT+0100 (GMT+01:00);54404.88;53890.009999999995;55177.185;true
-1.925801488895583;Tue Mar 23 2021 21:45:00 GMT+0100 (GMT+01:00);54574.68;55625.68;52998.18;false
